//¨¬?¨ùo¢¬i	CN¡¾U¢¬iA¨£	AI¡Æ©ªAo¢¥E	Eu	A¨ù¡¤A	©öIA¢¬	Ao¢¥E	¢¬iA©¬¡¤u	©ö©¡¨úiA©÷(E¢¬CC)	A¨úA¡¤	E¡ÌAu¨ù¨¬	¨ù¨¬¨¬¡Æ	¡¤©ö¨¬¡×	¨¬nCa¡¤©ö¨¬¡×	A¨Ï¡¾a	¥ìi¡¾¨­	¨¡AA¡À	A¡ì¢¬¡Ì¢¬¢ÒA?©ö¡ì	¡íc¢¯eA?©ö¡ì	AuAoCa¥ì¢¯©öY¡Æ©¡	AO¨ùOA¢¬¡ÆYA¢®	AO¢¥eA¢¬¡ÆYA¢®	¡Æ©ª¡ÆY1(¡¾a¨¬¡í)	¡Æ©ª¡ÆY2(¡¾a¨¬¡í)	¡Æ©ª¡ÆY3(¨¡?¨ùo)	¡Æ¢®¡¤I¡Æ¢®A©¬A¢®	CA¡¤©öAO¨ùO¥ì¥ì	¡íc¨ù¡¾¡Æ¢®A©¬A¢®	Ai¢¬¡Ì¡¾a¡Æ¢®A©¬A¢®	¡Æ¢®¨ö¢¯ ¨¬nA©÷	¢¬O¢¬¢ç ¨¬nA©÷	¨¡E ¨¬nA©÷	¢¥U¢¬¢ç ¨¬nA©÷	¡Æ©ª¡ÆY¨ùO¥ì¥ì	Ac¡Æ©ª¡ÆY¨ùO¥ì¥ì	HP¨¬¢¬¢¯I	MP¨¬¢¬¢¯I	A©¬¡Æ¢®©ö©¡¨úiA¢®	¢¬¢Ò¢¬©£¥ì¥ì	¡Æ©¡¥ì¥ì	A©¬¡Æ¢®¡Æ©ª¡ÆY¨ùO¥ì¥ìAuCI	¢¬o¨ö¨¬AI ¨ùO¨ù¨¬	¨ùO¨ù¨¬¡Æ¨£	¡¤©ö¨¬¡× on off	AI¥ì¢¯¨ùO¥ì¥ì	¡ÆAAOAo¢¯¨£	¨¬nCaA?©ö¡ì	©øoAI¢ÒU¡¾a	¢¬O¢¬¢ç¢ÒU¡¾a	A¢Ò¡¤AA?©ö¡ì	¢¬¢Ò©öyAuC¡¿	Au¡¾aAuC¡¿	¨¬OAuC¡¿	©öU¢Ò¡ÀAuC¡¿	©ö¡ÆAuC¡¿	¢Ò¡ÍAuC¡¿	A|¡Æ©ª¡¾Y¨ú¡¿	A|¡Æ©ªAc¡¤a	Ac¡¤a¨úc	Ac¡¤aAAAy¥ì¥ì	¨öAA¨ùA?Ao¨öA¡Æ¡Ì	¨ú¨¡AIAU¡íy¨ù¨¬¨¬¢¬A¢´¡Æ¨£	¡Æ©¡CeA¢®	¨¬nCa¡Æ©¡CeA¢®	¢¬o¡íoAA	A©¬¡Æ¢®¢¥E¡¤A	A¡¿A¨öA?©ö¡ì	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ©ª¡ÆYE¢¯¡ÆuA¨ö1	¡Æ©ª¡ÆYE¢¯¡ÆuA¨ö2	A¡¿¢¥AE¢¯¡ÆuA¨ö1	A¡¿¢¥AE¢¯¡ÆuA¨ö2	CCC¨ªE¢¯¡ÆuA¨ö1	CCC¨ªE¢¯¡ÆuA¨ö2	CCC¨ªE¢¯¡ÆuA¨ö3	©ö©¡¡ÆuE¢¯¡ÆuA¨ö1	©ö©¡¡ÆuE¢¯¡ÆuA¨ö2	CN¡¾U¨ù©ø¢¬i	AaCoAo¢¯¨£	NPC ¢¬¢ÒA¨Ï	¢¬¢Ò¥ìa¢¬¢ç¡Æ¡Í¨¡¡ÀAI¨¡¢ç
//dwID	szName	dwAI	dwStr	dwSta	dwDex	dwInt	dwHR	dwER	dwRace	dwBelligerence	dwGender	dwLevel	dwFilghtLevel	dwSize	dwClass	bIfPart	dwKarma	dwUseable	dwActionRadius	dwAtkMin	dwAtkMax	dwAtk1	dwAtk2	dwAtk3	dwHorizontalRate	dwVerticalRate	dwDiagonalRate	dwThrustRate	dwChestRate	dwHeadRate	dwArmRate	dwLegRate	dwAttackSpeed	dwReAttackDelay	dwAddHp	dwAddMp	dwNaturealArmor	nAbrasion	nHardness	dwAdjAtkDelay	eElementType	wElementAtk	dwHideLevel	fSpeed	dwShelter	bFlying	dwJumpIng	dwAirJump	bTaming	dwResisMagic	fResistElecricity	fResistFire	fResistWind	fResistWater	fResistEarth	dwCash	dwSourceMaterial	dwMaterialAmount	dwCohesion	dwHoldingTime	dwCorrectionValue	dwExpValue	nFxpValue	nBodyState	dwAddAbility	bKillable	dwVirtItem1	dwVirtType1	dwVirtItem2	dwVirtType2	dwVirtItem3	dwVirtType3	dwSndAtk1	dwSndAtk2	dwSndDie1	dwSndDie2	dwSndDmg1	dwSndDmg2	dwSndDmg3	dwSndIdle1	dwSndIdle2	szComment	dwAreaColor	szNpcMark	dwMadrigalGiftPoint
MI_PET_POKE28		        "Rayquaza"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Rayquaza"	            =	=	31
MI_PET_POKE29		        "Sandslash"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Sandslash"	            =	=	31
MI_PET_POKE30		        "Scizor"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Scizor"	            =	=	31
MI_PET_POKE31		        "Sharpedo"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Sharpedo"	            =	=	31
MI_PET_POKE32		        "Slowbro"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Slowbro"	            =	=	31
MI_PET_POKE33		        "Venusaur"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Venusaur"	            =	=	31
MI_PET_POKE34		        "Zapdos"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Zapdos"	            =	=	31
MI_PET_POKE35		        "Bulbasaur"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Bulbasaur"	            =	=	31
MI_PET_POKE36		        "Chicorita"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Chicorita"	            =	=	31
MI_PET_POKE37		        "Eevee"	                AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Eevee"	                =	=	31
MI_PET_POKE38		        "Espeon"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Espeon"	            =	=	31
MI_PET_POKE39		        "Pikachu"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Pikachu"	            =	=	31
MI_PET_POKE40		        "Psyduck"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Psyduck"	            =	=	31
MI_PET_POKE41		        "Snorlax"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Snorlax"	            =	=	31
MI_PET_POKE42		        "Squirtle"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Squirtle"	            =	=	31

MI_PET_SPOKE1 		        "Mega Absol"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Absol"	         =	=	31
MI_PET_SPOKE2 		        "Mega Shiny Absol"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Absol"	     =	=	31
MI_PET_SPOKE3 		        "Shiny Absol"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Absol"	         =	=	31
MI_PET_SPOKE4 		        "Mega Aerodactyl"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Aerodactyl"	     =	=	31
MI_PET_SPOKE5 		        "Mega Shiny Aerodactyl"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Aerodactyl"	 =	=	31
MI_PET_SPOKE6 		        "Shiny Aerodactyl"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Aerodactyl"	     =	=	31
MI_PET_SPOKE7 		        "Mega Aggron"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Aggron"	         =	=	31
MI_PET_SPOKE8 		        "Mega Shiny Aggron"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Aggron"	     =	=	31
MI_PET_SPOKE9 		        "Shiny Aggron"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Aggron"	         =	=	31
MI_PET_SPOKE10		        "Mega Altaria"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Altaria"	         =	=	31
MI_PET_SPOKE11		        "Mega Shiny Altaria"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Altaria"	 =	=	31
MI_PET_SPOKE12		        "Shiny Altaria"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Altaria"	         =	=	31
MI_PET_SPOKE13		        "Mega Ampharos"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Ampharos"	         =	=	31
MI_PET_SPOKE14		        "Mega Shiny Ampharos"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Ampharos"	 =	=	31
MI_PET_SPOKE15		        "Shiny Ampharos"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Ampharos"	     =	=	31
MI_PET_SPOKE16		        "Shiny Articuno"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Articuno"	     =	=	31
MI_PET_SPOKE17		        "Mega Banette"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Banette"	         =	=	31
MI_PET_SPOKE18		        "Mega Shiny Banette"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Banette"	 =	=	31
MI_PET_SPOKE19		        "Shiny Banette"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Banette"	         =	=	31
MI_PET_SPOKE20		        "Mega Beedrill"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Beedrill"	         =	=	31
MI_PET_SPOKE21		        "Mega Shiny Beedrill"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Beedrill"	 =	=	31
MI_PET_SPOKE22		        "Shiny Beedrill"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Beedrill"	     =	=	31
MI_PET_SPOKE23		        "Shiny Blastoise"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Blastoise"	     =	=	31
MI_PET_SPOKE25		        "Mega Charizard X"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Charizard X"	     =	=	31
MI_PET_SPOKE26		        "Mega Shiny Charizard"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Charizard"	 =	=	31
MI_PET_SPOKE27		        "Mega Charizard Y"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Charizard Y"	     =	=	31
